Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-02-03 17:30:00+00:00,98521.5703125,98671.1875,98521.5703125,98671.1875,0
2025-02-03 17:35:00+00:00,98271.546875,98541.671875,98259.9453125,98541.671875,0
2025-02-03 17:40:00+00:00,98325.2265625,98345.6796875,98294.703125,98294.703125,0
2025-02-03 17:45:00+00:00,98370.9765625,98424.046875,98330.8203125,98330.8203125,0
2025-02-03 17:50:00+00:00,98965.890625,98965.890625,98622.96875,98734.4453125,87891968
2025-02-03 17:55:00+00:00,99010.7421875,99244.4453125,99010.7421875,99244.4453125,0
2025-02-03 18:00:00+00:00,99342.8125,99342.8125,99209.078125,99275.7578125,363569152
2025-02-03 18:05:00+00:00,99476.1015625,99646.1796875,99389.3046875,99389.3046875,99614720
2025-02-03 18:10:00+00:00,99240.828125,99353.6328125,99163.8515625,99353.6328125,0
2025-02-03 18:15:00+00:00,99538.015625,99538.015625,99227.3046875,99227.3046875,22724608
2025-02-03 18:20:00+00:00,99361.6875,99475.28125,99361.6875,99475.28125,80748544
2025-02-03 18:25:00+00:00,99635.7109375,99655.484375,99441.78125,99441.78125,0
2025-02-03 18:30:00+00:00,99738.1875,99738.1875,99498.3828125,99649.4140625,0
2025-02-03 18:35:00+00:00,99788.6484375,99788.6484375,99672.6015625,99711.296875,150683648
2025-02-03 18:40:00+00:00,99782.4296875,99969.640625,99782.4296875,99857.796875,43384832
2025-02-03 18:45:00+00:00,99958.4921875,99958.4921875,99752.15625,99752.15625,0
2025-02-03 18:50:00+00:00,100039.609375,100049.9609375,100039.609375,100043.1796875,0
2025-02-03 18:55:00+00:00,99995.4140625,100020.671875,99943.078125,100020.671875,0
2025-02-03 19:00:00+00:00,100213.703125,100213.703125,100026.90625,100026.90625,0
2025-02-03 19:05:00+00:00,100022.546875,100091.21875,99915.328125,100091.21875,92102656
2025-02-03 19:10:00+00:00,100046.6875,100159.5546875,100039.0390625,100159.5546875,0
2025-02-03 19:15:00+00:00,100676.078125,100676.078125,100285.2734375,100285.2734375,95363072
2025-02-03 19:20:00+00:00,100762.015625,100915.125,100762.015625,100915.125,332046336
2025-02-03 19:25:00+00:00,100696.828125,100791.6484375,100696.828125,100702.625,144998400
2025-02-03 19:30:00+00:00,100935.921875,100935.921875,100653.5390625,100653.5390625,0
2025-02-03 19:35:00+00:00,101052.8984375,101103.1796875,101052.8984375,101094.015625,236371968
2025-02-03 19:40:00+00:00,101237.6171875,101237.6171875,101121.4296875,101121.4296875,89825280
2025-02-03 19:45:00+00:00,101585.734375,101585.734375,101332.7890625,101332.7890625,40542208
2025-02-03 19:50:00+00:00,101772.96875,101772.96875,101674.25,101674.25,238125056
2025-02-03 19:55:00+00:00,102005.890625,102005.890625,101832.734375,101832.734375,443285504
2025-02-03 20:00:00+00:00,101954.875,102005.03125,101922.140625,102005.03125,128106496
2025-02-03 20:05:00+00:00,101559.3046875,101947.25,101550.8046875,101947.25,172867584
2025-02-03 20:10:00+00:00,101518.46875,101559.5390625,101378.6328125,101378.6328125,340885504
2025-02-03 20:15:00+00:00,101602.328125,101633.4609375,101515.0234375,101515.0234375,96747520
2025-02-03 20:20:00+00:00,101985.9609375,101985.9609375,101549.1328125,101549.1328125,300507136
2025-02-03 20:25:00+00:00,101865.5625,101989.4140625,101865.5625,101989.4140625,408846336
2025-02-03 20:30:00+00:00,101941.4375,101941.4375,101768.4609375,101768.4609375,75497472
2025-02-03 20:35:00+00:00,101808.3671875,101907.1875,101808.3671875,101907.1875,255598592
2025-02-03 20:40:00+00:00,101558.90625,101825.2578125,101558.90625,101759.28125,102424576
2025-02-03 20:45:00+00:00,101524.140625,101524.140625,101324.7421875,101490.1484375,38338560
2025-02-03 20:50:00+00:00,101766.78125,101766.78125,101553.453125,101553.453125,72204288
2025-02-03 20:55:00+00:00,101230.265625,101630.1640625,101230.265625,101630.1640625,5783552
2025-02-03 21:00:00+00:00,101417.96875,101417.96875,101192.5625,101192.5625,0
2025-02-03 21:05:00+00:00,101078.46875,101312.53125,101078.46875,101261.8671875,0
2025-02-03 21:10:00+00:00,101114.453125,101149.875,101090.2578125,101149.875,272293888
2025-02-03 21:15:00+00:00,101096.71875,101190.5703125,101096.71875,101132.3125,21233664
2025-02-03 21:20:00+00:00,101225.6328125,101301.71875,101083.265625,101083.265625,42786816
2025-02-03 21:25:00+00:00,101205.1328125,101231.2109375,101182.140625,101231.2109375,0
2025-02-03 21:30:00+00:00,101355.53125,101394.390625,101238.578125,101238.578125,37609472
2025-02-03 21:35:00+00:00,101890.6171875,101890.6171875,101290.46875,101290.46875,98861056
2025-02-03 21:40:00+00:00,101636.0234375,101818.703125,101636.0234375,101769.078125,115294208
2025-02-03 21:45:00+00:00,101816.3828125,101816.3828125,101631.515625,101631.515625,0
2025-02-03 21:50:00+00:00,102006.984375,102006.984375,101806.0625,101806.0625,0
2025-02-03 21:55:00+00:00,101937.140625,102034.671875,101902.9765625,102034.671875,85622784
2025-02-03 22:00:00+00:00,101863.9296875,101938.9140625,101815.3984375,101907.15625,0
2025-02-03 22:05:00+00:00,102514.171875,102514.171875,101912.84375,101912.84375,76947456
2025-02-03 22:10:00+00:00,102247.46875,102420.53125,102247.46875,102420.53125,402366464
2025-02-03 22:15:00+00:00,102001.203125,102001.203125,101872.859375,101872.859375,82681856
2025-02-03 22:20:00+00:00,102088.890625,102265.5859375,102028.5625,102028.5625,101908480
2025-02-03 22:25:00+00:00,102147.140625,102152.5703125,102131.4921875,102141.7265625,66158592
2025-02-03 22:30:00+00:00,101785.2578125,102058.1171875,101785.2578125,102058.1171875,0
2025-02-03 22:35:00+00:00,101875.671875,101917.859375,101823.3984375,101844.3203125,0
2025-02-03 22:40:00+00:00,101756.7109375,101797.2890625,101756.7109375,101765.0546875,0
2025-02-03 22:45:00+00:00,101640.796875,101769.390625,101640.796875,101765.28125,0
2025-02-03 22:50:00+00:00,101629.8828125,101656.734375,101629.8828125,101644.375,0
2025-02-03 22:55:00+00:00,101774.7109375,101803.0234375,101774.703125,101803.0234375,0
2025-02-03 23:00:00+00:00,101795.703125,101795.703125,101743.4609375,101743.4609375,0
2025-02-03 23:05:00+00:00,101794.015625,101845.0546875,101794.015625,101845.0546875,0
2025-02-03 23:10:00+00:00,101654.875,101676.7734375,101649.0859375,101649.0859375,0
2025-02-03 23:15:00+00:00,101628.09375,101683.3984375,101628.09375,101683.3984375,0
2025-02-03 23:20:00+00:00,101683.6484375,101710.828125,101674.078125,101674.078125,0
2025-02-03 23:25:00+00:00,101588.859375,101588.859375,101529.9375,101562.59375,0
2025-02-03 23:30:00+00:00,101526.53125,101697.515625,101526.53125,101697.515625,0
2025-02-03 23:35:00+00:00,101508.6171875,101539.3828125,101488.1015625,101539.3828125,0
2025-02-03 23:40:00+00:00,101598.109375,101635.6640625,101526.8046875,101526.8046875,0
2025-02-03 23:45:00+00:00,101617.8359375,101652.4453125,101606.4375,101606.4375,0
2025-02-03 23:50:00+00:00,101502.71875,101549.1328125,101502.71875,101549.1328125,0
2025-02-03 23:55:00+00:00,101403.09375,101403.09375,101403.09375,101403.09375,0
2025-02-04 00:00:00+00:00,101578.5859375,101578.5859375,101469.5859375,101469.5859375,0
2025-02-04 00:05:00+00:00,101726.609375,101726.609375,101544.0234375,101544.0234375,0
2025-02-04 00:10:00+00:00,101672.5859375,101674.765625,101672.5859375,101674.765625,0
2025-02-04 00:15:00+00:00,101682.8046875,101708.65625,101682.8046875,101708.65625,0
2025-02-04 00:20:00+00:00,101583.9375,101671.140625,101552.25,101581.0390625,0
2025-02-04 00:25:00+00:00,101455.4375,101554.734375,101442.5234375,101554.734375,0
2025-02-04 00:30:00+00:00,101568.3046875,101568.3046875,101455.5859375,101455.5859375,0
2025-02-04 00:35:00+00:00,101529.3671875,101611.5390625,101529.3671875,101588.015625,0
2025-02-04 00:40:00+00:00,101573.4296875,101573.4296875,101507.3203125,101547.9375,0
2025-02-04 00:45:00+00:00,101354.265625,101585.359375,101349.25,101585.359375,0
2025-02-04 00:50:00+00:00,101215.3828125,101288.8046875,101171.6875,101288.8046875,0
2025-02-04 00:55:00+00:00,101181.90625,101181.90625,101171.921875,101175.296875,0
2025-02-04 01:00:00+00:00,101179.9453125,101219.2890625,101172.1953125,101172.1953125,0
2025-02-04 01:05:00+00:00,101061.109375,101095.3046875,101057.8125,101095.3046875,0
2025-02-04 01:10:00+00:00,100888.5625,101097.0703125,100888.5625,101097.0703125,0
2025-02-04 01:15:00+00:00,100997.3984375,100997.3984375,100822.515625,100822.515625,0
2025-02-04 01:20:00+00:00,101015.5078125,101088.5078125,101015.5078125,101018.5703125,0
2025-02-04 01:25:00+00:00,101205.5234375,101205.5234375,101075.421875,101075.421875,0
2025-02-04 01:30:00+00:00,101326.6875,101326.6875,101245.703125,101245.703125,0
2025-02-04 01:35:00+00:00,101415.28125,101415.28125,101267.484375,101267.484375,0
2025-02-04 01:40:00+00:00,101599.8828125,101599.8828125,101431.6875,101431.6875,0
2025-02-04 01:45:00+00:00,101649.875,101731.59375,101590.640625,101590.640625,0
2025-02-04 01:50:00+00:00,101480.0078125,101636.7265625,101403.7578125,101636.7265625,0
2025-02-04 01:55:00+00:00,101462.703125,101474.8671875,101428.3046875,101430.5546875,0
2025-02-04 02:00:00+00:00,101422.40625,101459.1953125,101422.40625,101459.1953125,0
2025-02-04 02:05:00+00:00,101369.7421875,101472.84375,101369.7421875,101472.84375,0
2025-02-04 02:10:00+00:00,101202.3515625,101270.0625,101202.3515625,101270.0625,0
2025-02-04 02:15:00+00:00,101098.34375,101192.6171875,101098.34375,101192.6171875,0
2025-02-04 02:20:00+00:00,101215.25,101229.484375,101141.7890625,101179.34375,0
2025-02-04 02:25:00+00:00,101141.796875,101141.796875,101104.1328125,101104.1328125,0
2025-02-04 02:30:00+00:00,101240.109375,101240.109375,101124.4453125,101124.4453125,0
2025-02-04 02:35:00+00:00,101247.203125,101337.8984375,101219.7578125,101320.40625,0
2025-02-04 02:40:00+00:00,101267.7265625,101267.7265625,101154.25,101154.25,0
2025-02-04 02:45:00+00:00,101289.2421875,101289.2421875,101200.71875,101220.484375,0
2025-02-04 02:50:00+00:00,101051.546875,101256.2421875,101051.546875,101256.2421875,0
2025-02-04 02:55:00+00:00,100919.2578125,101077.8515625,100919.2578125,101014.265625,0
2025-02-04 03:00:00+00:00,100943.5703125,100953.6328125,100910.1640625,100910.1640625,0
2025-02-04 03:05:00+00:00,100889.1328125,100905.6640625,100859.28125,100905.6640625,0
2025-02-04 03:10:00+00:00,101034.96875,101088.0625,100918.5234375,100918.5234375,0
2025-02-04 03:15:00+00:00,100893.796875,101007.71875,100893.796875,101007.71875,0
2025-02-04 03:20:00+00:00,100839.6328125,100924.9609375,100839.6328125,100895.0,0
2025-02-04 03:25:00+00:00,100729.265625,100801.609375,100729.265625,100801.609375,0
2025-02-04 03:30:00+00:00,100766.828125,100778.203125,100738.25,100738.25,0
2025-02-04 03:35:00+00:00,100690.6328125,100714.8984375,100641.296875,100714.8984375,0
2025-02-04 03:40:00+00:00,100678.4375,100742.28125,100678.4375,100736.25,0
2025-02-04 03:45:00+00:00,100770.734375,100770.734375,100747.109375,100747.109375,0
2025-02-04 03:50:00+00:00,100723.109375,100757.0703125,100723.109375,100729.921875,0
2025-02-04 03:55:00+00:00,100684.984375,100747.96875,100684.984375,100736.875,0
2025-02-04 04:00:00+00:00,100776.2265625,100796.2734375,100702.375,100702.375,0
2025-02-04 04:05:00+00:00,100491.0703125,100741.5546875,100491.0703125,100741.5546875,0
2025-02-04 04:10:00+00:00,100303.3984375,100391.0859375,100303.3984375,100334.75,0
2025-02-04 04:15:00+00:00,100566.109375,100566.109375,100344.9765625,100344.9765625,74211328
2025-02-04 04:20:00+00:00,100423.71875,100423.71875,100351.8203125,100376.0078125,45244416
2025-02-04 04:25:00+00:00,100415.5,100444.546875,100388.15625,100388.15625,0
2025-02-04 04:30:00+00:00,100226.0390625,100362.6328125,100194.46875,100362.6328125,0
2025-02-04 04:35:00+00:00,100339.875,100361.6640625,100284.6328125,100284.6328125,0
2025-02-04 04:40:00+00:00,100329.109375,100329.109375,100229.140625,100280.609375,0
2025-02-04 04:45:00+00:00,100229.9296875,100318.5390625,100229.9296875,100282.171875,0
2025-02-04 04:50:00+00:00,100144.53125,100201.8203125,100143.90625,100201.8203125,0
2025-02-04 04:55:00+00:00,100134.8984375,100158.1171875,100134.8984375,100151.15625,0
2025-02-04 05:00:00+00:00,99983.9296875,100146.5859375,99983.9296875,100146.5859375,0
2025-02-04 05:05:00+00:00,99588.7265625,99601.1875,99284.0703125,99601.1875,0
2025-02-04 05:10:00+00:00,99381.171875,99497.203125,99381.171875,99497.203125,172949504
2025-02-04 05:15:00+00:00,98718.0703125,99313.7421875,98704.1484375,99313.7421875,131072
2025-02-04 05:20:00+00:00,98802.9375,99070.1484375,98802.9375,99070.1484375,191348736
2025-02-04 05:25:00+00:00,98791.875,98791.875,98536.0,98720.6328125,196386816
2025-02-04 05:30:00+00:00,98831.28125,98861.90625,98807.734375,98807.734375,262995968
2025-02-04 05:35:00+00:00,98457.3359375,98457.3359375,98382.7578125,98382.7578125,130662400
2025-02-04 05:40:00+00:00,98866.3359375,98866.3359375,98495.015625,98495.015625,122642432
2025-02-04 05:45:00+00:00,99122.703125,99193.6875,98810.1796875,98880.359375,284401664
2025-02-04 05:50:00+00:00,99223.8671875,99282.2421875,99223.8671875,99262.5859375,261890048
2025-02-04 05:55:00+00:00,99007.703125,99048.9453125,98994.984375,99048.9453125,18022400
2025-02-04 06:00:00+00:00,99274.8359375,99274.8359375,98975.7421875,98994.765625,0
2025-02-04 06:05:00+00:00,99271.1640625,99415.1171875,99263.359375,99351.3515625,101171200
2025-02-04 06:10:00+00:00,99262.421875,99306.578125,99204.5703125,99306.578125,0
2025-02-04 06:15:00+00:00,99505.546875,99515.6328125,99321.9140625,99322.625,5316608
2025-02-04 06:20:00+00:00,99451.71875,99638.2890625,99451.71875,99638.2890625,229883904
2025-02-04 06:25:00+00:00,99064.7109375,99337.25,99064.7109375,99337.25,0
2025-02-04 06:30:00+00:00,99307.265625,99307.265625,99118.8203125,99118.8203125,0
2025-02-04 06:35:00+00:00,99248.3359375,99304.8203125,99248.3359375,99277.390625,0
2025-02-04 06:40:00+00:00,99355.7265625,99373.6640625,99226.5,99226.5,0
2025-02-04 06:45:00+00:00,99554.75,99554.75,99445.6171875,99487.8359375,0
2025-02-04 06:50:00+00:00,99500.890625,99527.7890625,99479.8515625,99479.8515625,13221888
2025-02-04 06:55:00+00:00,99426.484375,99437.9765625,99416.1640625,99437.9765625,0
2025-02-04 07:00:00+00:00,99366.5,99414.109375,99297.703125,99414.109375,0
2025-02-04 07:05:00+00:00,99295.15625,99402.984375,99295.15625,99350.2734375,0
2025-02-04 07:10:00+00:00,99335.953125,99335.953125,99243.7578125,99243.7578125,0
2025-02-04 07:15:00+00:00,99455.5625,99455.5625,99327.8671875,99327.8671875,0
2025-02-04 07:20:00+00:00,99296.8359375,99540.6328125,99296.8359375,99540.6328125,31219712
2025-02-04 07:25:00+00:00,99092.3046875,99253.4765625,99092.3046875,99228.984375,0
2025-02-04 07:30:00+00:00,98983.640625,99063.6171875,98983.640625,99063.6171875,17604608
2025-02-04 07:35:00+00:00,99083.046875,99102.6484375,98958.203125,98966.9140625,0
2025-02-04 07:40:00+00:00,98706.640625,98893.6484375,98706.640625,98893.6484375,0
2025-02-04 07:45:00+00:00,98503.8203125,98678.6875,98480.7421875,98678.6875,0
2025-02-04 07:50:00+00:00,98452.265625,98609.0859375,98452.265625,98609.0859375,545488896
2025-02-04 07:55:00+00:00,98556.3359375,98576.59375,98465.2578125,98465.2578125,0
2025-02-04 08:00:00+00:00,98329.71875,98488.5703125,98329.71875,98488.5703125,183754752
2025-02-04 08:05:00+00:00,98496.9609375,98496.9609375,98243.859375,98297.7578125,0
2025-02-04 08:10:00+00:00,98526.8359375,98580.578125,98526.8359375,98580.578125,92135424
2025-02-04 08:15:00+00:00,98299.3515625,98492.09375,98260.25,98492.09375,0
2025-02-04 08:20:00+00:00,98604.5703125,98604.5703125,98313.5,98313.5,1388355584
2025-02-04 08:25:00+00:00,98741.765625,98741.765625,98513.7890625,98569.6796875,19275776
2025-02-04 08:30:00+00:00,98508.1171875,98732.4375,98508.1171875,98732.4375,0
2025-02-04 08:35:00+00:00,98112.1640625,98338.984375,98112.1640625,98338.984375,0
2025-02-04 08:40:00+00:00,98001.421875,98225.890625,98001.421875,98225.890625,0
2025-02-04 08:45:00+00:00,98048.1875,98048.1875,97963.3046875,97963.3046875,946200576
2025-02-04 08:50:00+00:00,98225.8046875,98356.5859375,98225.8046875,98260.671875,0
2025-02-04 08:55:00+00:00,98269.2265625,98269.2265625,98219.8671875,98242.8984375,258555904
2025-02-04 09:00:00+00:00,98430.109375,98435.4609375,98360.0078125,98360.0078125,0
2025-02-04 09:05:00+00:00,98590.890625,98614.421875,98556.5,98556.5,1207451648
2025-02-04 09:10:00+00:00,98564.921875,98653.3203125,98552.546875,98653.3203125,0
2025-02-04 09:15:00+00:00,98516.6953125,98620.0078125,98496.109375,98620.0078125,0
2025-02-04 09:20:00+00:00,98771.2734375,98771.2734375,98523.296875,98523.296875,0
2025-02-04 09:25:00+00:00,98765.78125,98785.7421875,98715.4296875,98785.7421875,711442432
2025-02-04 09:30:00+00:00,98694.140625,98711.796875,98572.890625,98711.796875,0
2025-02-04 09:35:00+00:00,98825.8671875,98825.8671875,98751.7734375,98751.7734375,0
2025-02-04 09:40:00+00:00,98752.8203125,98754.0703125,98673.703125,98754.0703125,19972096
2025-02-04 09:45:00+00:00,98733.0625,98772.9375,98697.859375,98772.9375,0
2025-02-04 09:50:00+00:00,98553.0546875,98796.515625,98553.0546875,98796.515625,0
2025-02-04 09:55:00+00:00,98442.4140625,98516.0859375,98442.4140625,98516.0859375,308371456
2025-02-04 10:00:00+00:00,98613.953125,98613.953125,98393.4296875,98393.4296875,0
2025-02-04 10:05:00+00:00,98739.25,98747.0078125,98712.21875,98712.21875,0
2025-02-04 10:10:00+00:00,98705.453125,98738.234375,98660.25,98660.25,0
2025-02-04 10:15:00+00:00,98803.9609375,98803.9609375,98667.171875,98669.4453125,0
2025-02-04 10:20:00+00:00,98894.953125,98894.953125,98818.1484375,98818.1484375,0
2025-02-04 10:25:00+00:00,98779.9140625,98906.796875,98773.609375,98906.796875,989732864
2025-02-04 10:30:00+00:00,98743.2734375,98811.28125,98736.390625,98811.28125,704512000
2025-02-04 10:35:00+00:00,98769.671875,98849.09375,98769.671875,98849.09375,0
2025-02-04 10:40:00+00:00,98907.921875,98907.921875,98640.265625,98722.546875,57360384
2025-02-04 10:45:00+00:00,98881.0,98996.5390625,98790.0546875,98996.5390625,48848896
2025-02-04 10:50:00+00:00,98760.9921875,98824.0390625,98760.9921875,98824.0390625,0
2025-02-04 10:55:00+00:00,98861.3203125,98863.59375,98757.28125,98795.71875,0
2025-02-04 11:00:00+00:00,98999.34375,98999.34375,98882.0546875,98882.0546875,665960448
2025-02-04 11:05:00+00:00,99391.0,99391.0,99218.9453125,99218.9453125,0
2025-02-04 11:10:00+00:00,99385.734375,99412.53125,99277.375,99412.53125,0
2025-02-04 11:15:00+00:00,99319.0234375,99375.1015625,99309.4375,99375.1015625,1148223488
2025-02-04 11:20:00+00:00,99248.6015625,99311.5,99248.6015625,99311.5,0
2025-02-04 11:25:00+00:00,99414.109375,99414.109375,99300.65625,99300.65625,674201600
2025-02-04 11:30:00+00:00,99302.8203125,99400.328125,99302.8203125,99380.1328125,0
2025-02-04 11:35:00+00:00,99301.0703125,99347.1484375,99301.0703125,99332.84375,21135360
2025-02-04 11:40:00+00:00,99343.203125,99343.203125,99253.03125,99253.03125,0
2025-02-04 11:45:00+00:00,99277.9921875,99316.921875,99277.9921875,99316.921875,0
2025-02-04 11:50:00+00:00,99198.7578125,99285.625,99158.890625,99285.625,0
2025-02-04 11:55:00+00:00,99059.7890625,99143.7109375,99059.7890625,99143.7109375,214810624
2025-02-04 12:00:00+00:00,99205.5859375,99205.5859375,99037.421875,99037.421875,64659456
2025-02-04 12:05:00+00:00,99271.734375,99271.734375,99237.75,99252.609375,137863168
2025-02-04 12:10:00+00:00,99322.1875,99338.921875,99278.296875,99278.296875,0
2025-02-04 12:15:00+00:00,99443.984375,99443.984375,99310.6484375,99310.6484375,0
2025-02-04 12:20:00+00:00,99394.4921875,99454.453125,99394.4921875,99454.453125,63201280
2025-02-04 12:25:00+00:00,99296.0390625,99359.1875,99296.0390625,99359.1875,0
2025-02-04 12:30:00+00:00,99504.8046875,99557.8515625,99430.2265625,99430.2265625,623591424
2025-02-04 12:35:00+00:00,99566.6484375,99646.421875,99566.6484375,99646.421875,0
2025-02-04 12:40:00+00:00,99439.4765625,99613.0625,99439.4765625,99613.0625,0
2025-02-04 12:45:00+00:00,99282.1796875,99430.1953125,99261.875,99430.1953125,370663424
2025-02-04 12:50:00+00:00,99433.1640625,99433.1640625,99308.265625,99350.0546875,0
2025-02-04 12:55:00+00:00,99528.1796875,99528.1796875,99505.75,99505.75,0
2025-02-04 13:00:00+00:00,99495.71875,99495.71875,99389.4453125,99451.9296875,0
2025-02-04 13:05:00+00:00,99573.03125,99573.03125,99507.7421875,99523.3046875,0
2025-02-04 13:10:00+00:00,99501.3125,99555.6015625,99501.3125,99555.6015625,225230848
2025-02-04 13:15:00+00:00,99475.453125,99554.5234375,99427.7109375,99554.5234375,3522560
2025-02-04 13:20:00+00:00,99507.859375,99507.859375,99491.21875,99491.21875,0
2025-02-04 13:25:00+00:00,99540.84375,99574.5625,99505.203125,99510.203125,0
2025-02-04 13:30:00+00:00,99514.421875,99545.84375,99502.546875,99545.84375,25288704
2025-02-04 13:35:00+00:00,99454.0,99546.953125,99454.0,99546.953125,0
2025-02-04 13:40:00+00:00,99471.2421875,99505.046875,99415.359375,99415.359375,0
2025-02-04 13:45:00+00:00,99546.09375,99579.0625,99472.3203125,99472.3203125,0
2025-02-04 13:50:00+00:00,99471.5546875,99565.4140625,99471.5546875,99565.4140625,116244480
2025-02-04 13:55:00+00:00,99167.203125,99353.3515625,99167.203125,99353.3515625,0
2025-02-04 14:00:00+00:00,99268.453125,99268.453125,99086.296875,99086.296875,578953216
2025-02-04 14:05:00+00:00,99143.6171875,99214.2109375,99131.5078125,99214.2109375,0
2025-02-04 14:10:00+00:00,98726.328125,99058.828125,98726.328125,99058.828125,0
2025-02-04 14:15:00+00:00,98974.1328125,98974.1328125,98749.0859375,98749.0859375,0
2025-02-04 14:20:00+00:00,99160.515625,99160.515625,99011.0859375,99011.0859375,247242752
2025-02-04 14:25:00+00:00,99355.140625,99355.140625,99126.2421875,99223.9609375,0
2025-02-04 14:30:00+00:00,100165.09375,100165.09375,99185.046875,99185.046875,1637761024
2025-02-04 14:35:00+00:00,100310.796875,100310.796875,99887.1875,100090.0546875,0
2025-02-04 14:40:00+00:00,100156.7109375,100343.1796875,100093.8671875,100343.1796875,627146752
2025-02-04 14:45:00+00:00,99874.578125,100242.8203125,99874.578125,100195.046875,0
2025-02-04 14:50:00+00:00,100080.5625,100080.5625,99937.3359375,99978.2265625,648282112
2025-02-04 14:55:00+00:00,100056.96875,100266.6015625,100056.96875,100100.0625,0
2025-02-04 15:00:00+00:00,99752.1015625,100204.9140625,99752.1015625,100066.2421875,0
2025-02-04 15:05:00+00:00,99934.2109375,99934.2109375,99753.6171875,99753.6171875,1465901056
2025-02-04 15:10:00+00:00,99287.28125,100031.8984375,99287.28125,100011.484375,0
2025-02-04 15:15:00+00:00,98669.8828125,99364.6640625,98596.046875,99364.6640625,0
2025-02-04 15:20:00+00:00,98952.78125,99076.2734375,98825.0390625,98825.0390625,0
2025-02-04 15:25:00+00:00,99129.140625,99301.765625,99024.84375,99024.84375,400924672
2025-02-04 15:30:00+00:00,99113.6484375,99113.6484375,98984.8125,99077.609375,0
2025-02-04 15:35:00+00:00,99363.2265625,99363.2265625,99308.3203125,99323.953125,0
2025-02-04 15:40:00+00:00,99094.5703125,99385.4453125,99094.5703125,99331.0625,0
2025-02-04 15:45:00+00:00,99360.984375,99360.984375,99110.265625,99110.265625,0
2025-02-04 15:50:00+00:00,99503.8125,99602.671875,99361.6796875,99602.671875,0
2025-02-04 15:55:00+00:00,99442.078125,99600.65625,99442.078125,99600.65625,244490240
2025-02-04 16:00:00+00:00,99287.5,99459.9296875,99287.5,99416.734375,0
2025-02-04 16:05:00+00:00,99353.59375,99375.9296875,99353.59375,99375.9296875,130285568
2025-02-04 16:10:00+00:00,99902.4765625,99902.4765625,99265.4765625,99265.4765625,0
2025-02-04 16:15:00+00:00,99754.5390625,99837.359375,99713.828125,99837.359375,1916428288
2025-02-04 16:20:00+00:00,99676.9140625,99735.3671875,99676.9140625,99691.78125,0
2025-02-04 16:25:00+00:00,99828.6015625,99828.6015625,99644.671875,99735.9375,0
2025-02-04 16:30:00+00:00,99768.90625,99827.6640625,99768.90625,99827.6640625,237871104
2025-02-04 16:35:00+00:00,99556.5859375,99622.96875,99556.5859375,99622.96875,0
